UDI,Product ID,Type,air_temp,proc_temp,rpm,torque,wear,failure,TWF,HDF,PWF,OSF,RNF,mean_air_temp,std_air_temp,mean_proc_temp,std_proc_temp,mean_rpm,std_rpm,mean_torque,std_torque,rolling_mean_air_temp,rolling_std_air_temp,rolling_mean_proc_temp,rolling_std_proc_temp,rolling_mean_rpm,rolling_std_rpm,rolling_mean_torque,rolling_std_torque,torque_speed_product,temp_ratio,lag_1_torque,diff_lag_1_torque,cumulative_sum_torque
76,L47255,L,298.8,308.9,1379,46.7,204,0,0,0,0,0,0,298.75394736842105,0.2589418413330929,309.08684210526314,0.2258861691284136,1549.592105263158,222.81778370866652,39.63026315789474,10.544357350252529,298.9,0.0707106781190533,309.0400000000001,0.08944271909993293,1478.6,112.34010859884367,40.78,6.628499075959774,64399.3,1.03380187416332,32.3,14.400000000000006,3011.899999999999
77,L47256,L,298.8,308.9,1461,47.9,206,0,0,0,0,0,0,298.75454545454545,0.257286168009075,309.0844155844156,0.22540310969282407,1548.4415584415585,221.57715143860065,39.73766233766234,10.517066818435229,298.88,0.08366600265379058,309.0,0.09999999999980819,1480.4,111.87850553167034,41.260000000000005,7.124113979997764,69981.9,1.03380187416332,46.7,1.1999999999999957,3059.7999999999993
78,L47257,L,298.8,308.9,1455,41.3,208,1,1,0,0,0,0,298.75512820512824,0.2556618281303653,309.0820512820513,0.22490609280931625,1547.2435897435898,220.38774483908597,39.75769230769231,10.450048396467428,298.86,0.08944271910039969,308.96000000000004,0.0894427190996088,1497.6,95.9468602925598,40.64,6.914332939626178,60091.49999999999,1.03380187416332,47.9,-6.600000000000001,3101.0999999999995
79,L47258,L,298.8,308.9,1398,51.5,0,0,0,0,0,0,0,298.7556962025317,0.25406784650248454,309.079746835443,0.22439648223592917,1545.3544303797469,219.6132987177913,39.90632911392405,10.466556529375028,298.82000000000005,0.0447213595510087,308.91999999999996,0.044721359548868446,1458.8,87.04136947452048,43.94,7.4651188871979555,71997.0,1.03380187416332,41.3,10.200000000000003,3152.5999999999995
80,L47259,L,298.8,308.9,1402,37.9,2,0,0,0,0,0,0,298.75625,0.2525032898644988,309.0775,0.22387553051765102,1543.5625,218.80670874344608,39.88125,10.402520309880117,298.8,0.0,308.9,0.0,1419.0,36.70830968595507,45.059999999999995,5.422914345626311,53135.799999999996,1.03380187416332,51.5,-13.600000000000001,3190.4999999999995
81,H29494,H,298.8,308.8,1445,49.9,4,0,0,0,0,0,0,298.75679012345677,0.25096726460083313,309.0740740740741,0.22459840703898018,1542.3456790123457,217.71048209111493,40.00493827160494,10.397065706661758,298.8,0.0,308.88,0.04472135954845853,1432.2,29.97832550360314,45.7,5.83780780773054,72105.5,1.033467202141901,37.9,12.0,3240.3999999999996
82,L47261,L,298.9,308.9,1450,47.5,9,0,0,0,0,0,0,298.75853658536585,0.2499141677407837,309.0719512195122,0.22403394266859095,1541.219512195122,216.60261300421317,40.09634146341463,10.365784708487052,298.82000000000005,0.0447213595510087,308.88,0.04472135954845853,1430.0,27.649593125396674,45.62,5.802757964968007,68875.0,1.033456005352961,49.9,-2.3999999999999986,3287.8999999999996
83,L47262,L,298.9,308.9,1453,40.8,11,0,0,0,0,0,0,298.7602409638554,0.24887050165531988,309.0698795180723,0.22346219179258062,1540.1566265060242,215.4954858860418,40.10481927710843,10.302674334489598,298.84000000000003,0.05477225575126412,308.88,0.04472135954845853,1429.6,27.208454568387076,45.519999999999996,5.899321994941423,59282.399999999994,1.033456005352961,47.5,-6.700000000000003,3328.7
84,L47263,L,299.0,309.0,1469,40.1,13,0,0,0,0,0,0,298.7630952380952,0.2487461385083639,309.06904761904764,0.22224277969553144,1539.3095238095239,214.33404714049965,40.10476190476191,10.240421969396687,298.88,0.08366600265380418,308.9,0.07071067811783183,1443.8,25.033976911389544,43.239999999999995,5.1679783281278935,58906.9,1.0334448160535117,40.8,-0.6999999999999957,3368.7999999999997
85,L47264,L,298.9,308.9,1422,47.6,15,0,0,0,0,0,0,298.7647058823529,0.247706567166384,309.0670588235294,0.22167556478424252,1537.929411764706,213.43404179295868,40.19294117647059,10.211697170580482,298.9,0.07071067811906938,308.9,0.07071067811783183,1447.8,16.99117417955525,45.18,4.430237013975621,67687.2,1.033456005352961,40.1,7.5,3416.3999999999996
86,M14945,M,299.0,309.0,1804,26.8,17,0,0,0,0,0,0,298.7674418604651,0.24754885933181808,309.06627906976746,0.2204863421760797,1541.0232558139535,214.1059098420101,40.03720930232558,10.253665588594936,298.94,0.05477225575092035,308.93999999999994,0.0547722557498312,1519.6,159.8821440937042,40.559999999999995,8.475435092076369,48347.200000000004,1.0334448160535117,47.6,-20.8,3443.2
87,H29500,H,299.0,309.0,1436,43.9,20,0,0,0,0,0,0,298.7701149425287,0.2473651582545446,309.0655172413793,0.21931584222935357,1539.816091954023,213.155065770484,40.0816091954023,10.202285753186972,298.96,0.054772255750839924,308.96,0.05477225575001541,1516.8,161.51996780584125,39.839999999999996,7.869752219733448,63040.4,1.0334448160535117,26.8,17.099999999999998,3487.1
88,L47267,L,299.0,309.0,1544,31.8,25,0,0,0,0,0,0,298.77272727272725,0.24715729680221013,309.0647727272727,0.21816358553216603,1539.8636363636363,211.92696539724938,39.987500000000004,10.18182754072006,298.98,0.0447213595502993,308.97999999999996,0.0447213595496136,1535.0,157.61345120261782,38.040000000000006,8.591449237468584,49099.200000000004,1.0334448160535117,43.9,-12.099999999999998,3518.9
89,M14948,M,299.0,309.0,1419,45.2,27,0,0,0,0,0,0,298.7752808988764,0.2469269761747443,309.06404494382025,0.21702910938567577,1538.5056179775281,211.1084987951319,40.046067415730334,10.138877203613273,298.98,0.0447213595502993,308.97999999999996,0.0447213595496136,1525.0,164.29242222330276,39.06,9.179760345455623,64138.8,1.0334448160535117,31.8,13.400000000000002,3564.1
90,M14949,M,298.9,308.9,1487,39.5,30,0,0,0,0,0,0,298.7766666666667,0.2458875233867845,309.0622222222222,0.21649806173863037,1537.9333333333334,209.98934162358245,40.04,10.081920630291908,298.97999999999996,0.0447213595502993,308.98,0.0447213595496136,1538.0,156.49121381087178,37.44,7.9248343831274815,58736.5,1.033456005352961,45.2,-5.700000000000003,3603.6
91,L47270,L,298.9,308.9,1753,25.8,33,0,0,0,0,0,0,298.77802197802197,0.24485923294012546,309.06043956043953,0.21596250748639106,1540.2967032967033,210.03298653653295,39.88351648351649,10.136274394868096,298.96,0.054772255750819815,308.96,0.05477225575001541,1527.8,135.0062961494759,37.24,8.265772801135991,45227.4,1.033456005352961,39.5,-13.7,3629.4
92,L47271,L,298.9,308.9,1830,24.9,35,0,0,0,0,0,0,298.77934782608696,0.24384197886037798,309.0586956521739,0.21542300524708372,1543.445652173913,211.04821407016775,39.720652173913045,10.200749143395239,298.93999999999994,0.054772255750860026,308.94,0.0547722557498312,1606.6,176.60492631860527,33.44,8.78936857800374,45567.0,1.033456005352961,25.8,-0.9000000000000021,3654.3
93,M14952,M,298.9,308.9,1727,27.1,37,0,0,0,0,0,0,298.7806451612903,0.2428356325995214,309.05698924731183,0.21488007244810367,1545.4193548387098,210.75930649319446,39.58494623655914,10.229220147891752,298.91999999999996,0.04472135955045103,308.91999999999996,0.044721359548936766,1643.2,179.329863659124,32.5,9.24797275082488,46801.700000000004,1.033456005352961,24.9,2.200000000000003,3681.4
94,L47273,L,299.1,309.0,1450,43.0,40,0,0,0,0,0,0,298.7840425531915,0.24376226365146886,309.0563829787234,0.2138024968613686,1544.404255319149,209.85403627482918,39.62127659574468,10.180171242411527,298.93999999999994,0.0894427191002154,308.91999999999996,0.044721359548936766,1649.4,169.9302798208724,32.06,8.516043682367973,62350.0,1.033099297893681,27.1,15.899999999999999,3724.4
95,L47274,L,299.0,308.9,1622,31.9,42,0,0,0,0,0,0,298.7863157894737,0.2434724530338445,309.0547368421053,0.2132666002382028,1545.221052631579,208.88657101899025,39.54,10.156817226386064,298.96,0.08944271910020109,308.91999999999996,0.044721359548936766,1676.4,146.83085506799992,30.54,7.47014056092651,51741.799999999996,1.0331103678929765,43.0,-11.100000000000001,3756.3
96,M14955,M,299.0,309.0,1351,52.2,44,0,0,0,0,0,0,298.7885416666667,0.24316760157578343,309.0541666666667,0.2122147207884128,1543.1979166666667,208.727655333157,39.671875,10.185507796813438,298.97999999999996,0.08366600265361947,308.94,0.0547722557498312,1596.0,196.1721183043095,35.82,11.516379639452651,70522.2,1.0334448160535117,31.9,20.300000000000004,3808.5
97,M14956,M,299.0,309.0,1575,35.3,47,0,0,0,0,0,0,298.79072164948457,0.24284875017980895,309.0536082474227,0.21117817105770484,1543.5257731958764,207.66279220487002,39.626804123711345,10.142038292259079,299.0,0.07071067811889503,308.96,0.05477225575001541,1545.0,147.15128269913245,37.9,9.872942823697484,55597.49999999999,1.0334448160535117,52.2,-16.900000000000006,3843.8
98,M14957,M,298.9,308.9,1750,29.9,50,0,0,0,0,0,0,298.79183673469385,0.2418457672391089,309.0520408163265,0.21065905019785072,1545.6326530612246,207.63977469691991,39.52755102040816,10.137353409389187,299.0,0.07071067811889503,308.96,0.05477225575001541,1549.6,154.44189846023005,38.46,9.160949732424015,52325.0,1.033456005352961,35.3,-5.399999999999999,3873.7000000000003
99,L47278,L,298.9,308.8,1529,32.7,53,0,0,0,0,0,0,298.7929292929293,0.24085414557210308,309.04949494949494,0.21110677121255372,1545.4646464646464,206.5844351334692,39.458585858585856,10.108816217873223,298.96,0.054772255750836676,308.91999999999996,0.08366600265282025,1565.4,145.4864254836169,36.4,9.042123644365828,49998.3,1.0331214452994313,29.9,2.8000000000000043,3906.4
100,L47279,L,298.8,308.8,1523,44.4,55,0,0,0,0,0,0,298.793,0.23963566622109841,309.047,0.21151450030291197,1545.24,205.5507074503353,39.508,10.069763521242061,298.91999999999996,0.08366600265362965,308.9,0.09999999999939643,1545.6,142.5650728614832,38.9,9.213305595713173,67621.2,1.033467202141901,32.7,11.699999999999996,3950.8
101,L47280,L,298.8,308.9,1852,25.0,57,0,0,0,0,0,0,298.7930693069307,0.2384354947328359,309.04554455445543,0.2109619645695794,1548.2772277227723,206.78559518553902,39.364356435643565,10.122752433586584,298.88,0.08366600265364495,308.88,0.08366600265255995,1645.8,147.5726939511508,33.46,7.20923019468788,46300.0,1.03380187416332,44.4,-19.4,3975.8
102,L47281,L,298.8,308.8,1991,20.7,59,0,0,0,0,0,0,298.793137254902,0.23725317718306005,309.043137254902,0.21131825930844117,1552.6176470588234,210.37707984735863,39.181372549019606,10.240646351740555,298.84000000000003,0.054772255750933974,308.84,0.05477225574886149,1729.0,204.11393876950203,30.54,9.009605984725379,41213.7,1.033467202141901,25.0,-4.300000000000001,3996.5
103,L47282,L,298.8,308.8,1555,40.6,61,0,0,0,0,0,0,298.79320388349515,0.23608827524940443,309.04077669902915,0.21164013723073302,1552.6407766990292,209.3434111959474,39.19514563106796,10.191282112964716,298.82,0.04472135955056304,308.82000000000005,0.044721359547770574,1690.0,217.30163368000717,32.68,10.032297842468566,63133.0,1.033467202141901,20.7,19.900000000000002,4037.1
104,M14963,M,298.8,308.8,1441,40.5,63,0,0,0,0,0,0,298.7932692307692,0.23494036552861722,309.03846153846155,0.21192950481518644,1551.5673076923076,208.61213903295365,39.207692307692305,10.142496315801978,298.8,0.0,308.82000000000005,0.044721359547770574,1672.4,236.33196990673952,34.239999999999995,10.625111764118037,58360.5,1.033467202141901,40.6,-0.10000000000000142,4077.6
105,L47284,L,298.8,308.7,1450,43.4,66,0,0,0,0,0,0,298.79333333333335,0.2338090388899556,309.0352380952381,0.2134789452692427,1550.6,207.8432563995503,39.24761904761905,10.101904763631449,298.8,0.0,308.8,0.07071067811713747,1657.8,249.74326817754272,34.040000000000006,10.392930289384196,62930.0,1.033132530120482,40.5,2.8999999999999986,4121.0
106,L47285,L,298.8,308.7,1591,31.1,68,0,0,0,0,0,0,298.7933962264151,0.23269389986250558,309.03207547169814,0.21494059857656214,1550.9811320754718,206.8883748319633,39.170754716981136,10.084783133689534,298.8,0.0,308.76000000000005,0.054772255748265386,1605.6,225.0617692990083,35.260000000000005,9.374593324512777,49480.100000000006,1.033132530120482,43.4,-12.299999999999997,4152.1
107,L47286,L,298.8,308.7,1445,48.5,70,0,0,0,0,0,0,298.79345794392526,0.23159456605434384,309.0289719626168,0.21631970827372712,1549.9906542056074,206.1649136248584,39.25794392523365,10.077539357713263,298.8,0.0,308.73999999999995,0.05477225574809804,1496.4,71.1463280851515,40.82,6.329849919231875,70082.5,1.033132530120482,31.1,17.4,4200.6
108,M14967,M,298.8,308.8,1497,46.8,72,0,0,0,0,0,0,298.7935185185185,0.23051066760160402,309.02685185185186,0.21643089656331901,1549.5,205.26260818219424,39.327777777777776,10.056558127446808,298.8,0.0,308.73999999999995,0.05477225574809804,1484.8,63.52322409953715,42.06,6.8609766068687215,70059.59999999999,1.033467202141901,48.5,-1.7000000000000028,4247.400000000001
109,H29522,H,298.9,308.8,1621,32.7,75,0,0,0,0,0,0,298.794495412844,0.22966757876984006,309.0247706422018,0.21651959251985375,1550.1559633027523,204.42485598996308,39.26697247706422,10.030001800578392,298.82,0.04472135955053444,308.74,0.05477225574809804,1520.8,81.07527366589656,40.5,8.082388260904057,53006.700000000004,1.0331214452994313,46.8,-14.099999999999994,4280.1
110,L47289,L,298.9,308.7,1572,34.1,80,0,0,0,0,0,0,298.79545454545456,0.2288328437789717,309.0218181818182,0.21773724514487403,1550.3545454545454,203.49562519760005,39.22,9.996034075957642,298.84,0.054772255750876894,308.73999999999995,0.05477225574809804,1545.2,72.32703505605646,38.64,8.314926337617164,53605.200000000004,1.0327868852459017,32.7,1.3999999999999986,4314.200000000001
111,L47290,L,298.8,308.6,1872,22.5,82,0,0,0,0,0,0,298.7954954954955,0.22779072827618335,309.01801801801804,0.2204120926389932,1553.2522522522522,204.85615656173204,39.06936936936937,10.07625284601728,298.84000000000003,0.054772255750876894,308.72,0.08366600265170517,1601.4,165.705461587722,36.92,10.786658426037206,42120.0,1.0327978580990629,34.1,-11.600000000000001,4336.700000000001
112,H29525,H,298.7,308.6,1499,43.5,84,0,0,0,0,0,0,298.79464285714283,0.22694178549256364,309.0142857142857,0.2229439160506497,1552.767857142857,203.99571547094297,39.10892857142857,10.039494563669578,298.82,0.08366600265369845,308.7,0.09999999999848196,1612.2,154.33308135328605,35.92,9.61259590329269,65206.5,1.0331436223635757,22.5,21.0,4380.200000000001
113,M14972,M,298.8,308.7,1498,39.5,89,0,0,0,0,0,0,298.79469026548674,0.22592694298176655,309.01150442477876,0.22390695308759462,1552.283185840708,203.1483214755446,39.11238938053097,9.994642607268606,298.82,0.08366600265369845,308.67999999999995,0.08366600265148225,1612.4,154.1470077555838,34.46,7.959145682797829,59171.0,1.033132530120482,43.5,-4.0,4419.700000000001
114,M14973,M,298.8,308.6,1486,41.9,92,0,0,0,0,0,0,298.79473684210524,0.22492559448716654,309.0078947368421,0.22622126252428387,1551.701754385965,202.34269230599418,39.13684210526316,9.953744909684039,298.8,0.07071067811906084,308.64,0.05477225574725548,1585.4,163.78583577342704,36.3,8.495881355103746,62263.4,1.0327978580990629,39.5,2.3999999999999986,4461.6
115,L47294,L,298.8,308.6,1680,29.4,95,0,0,0,0,0,0,298.79478260869564,0.22393744359136789,309.004347826087,0.22841609628808374,1552.817391304348,201.80821113337853,39.052173913043475,9.9514994711287,298.78,0.044721359550720326,308.62,0.044721359545803606,1607.0,168.62680688431485,35.36,9.04256600750027,49392.0,1.0327978580990629,41.9,-12.5,4491.0
116,L47295,L,298.8,308.6,1431,45.7,97,0,0,0,0,0,0,298.79482758620685,0.22296220291344315,309.0008620689655,0.23049877474171038,1551.7672413793102,201.2469544034683,39.109482758620686,9.927344567653398,298.78000000000003,0.044721359550720326,308.62,0.044721359545803606,1518.8,94.33292108272707,40.0,6.343500610861468,65396.700000000004,1.0327978580990629,29.4,16.300000000000004,4536.7
117,L47296,L,298.9,308.7,1564,34.1,99,0,0,0,0,0,0,298.79572649572646,0.2222119066276062,308.9982905982906,0.23118245741783847,1551.871794871795,200.38082443452765,39.06666666666667,9.895305400315705,298.82000000000005,0.04472135955053602,308.64,0.05477225574725548,1531.8,95.39496842077162,38.120000000000005,6.439099315898121,53332.4,1.0327868852459017,45.7,-11.600000000000001,4570.8
118,L47297,L,298.8,308.6,1599,33.0,101,0,0,0,0,0,0,298.7957627118644,0.22126059501271939,308.9949152542373,0.23309418426826137,1552.2711864406779,199.5698220261209,39.01525423728814,9.868742220350773,298.82,0.04472135955053602,308.62,0.044721359545803606,1552.0,97.1262065562123,36.82000000000001,6.7399554894672375,52767.0,1.0327978580990629,34.1,-1.1000000000000014,4603.8
119,M14978,M,298.8,308.6,1707,28.1,103,0,0,0,0,0,0,298.79579831932773,0.22032139774024553,308.99159663865544,0.23491066889669848,1553.5714285714287,199.2279408042316,38.923529411764704,9.87764730344459,298.82,0.04472135955053602,308.62,0.044721359545803606,1596.2,109.12699024531014,34.06,6.961537186570173,47966.700000000004,1.0327978580990629,33.0,-4.899999999999999,4631.900000000001
120,L47299,L,298.7,308.5,1467,40.7,106,0,0,0,0,0,0,298.795,0.21956794855714581,308.9875,0.23818730712890204,1552.85,198.54642578822035,38.93833333333334,9.837393787310262,298.8,0.07071067811906535,308.6,0.07071067811587285,1553.6,109.80801427946875,36.32,6.904491291905547,59706.9,1.032808838299297,28.1,12.600000000000001,4672.6
121,L47300,L,298.9,308.7,1433,44.7,108,0,0,0,0,0,0,298.7958677685951,0.21885942756891302,308.9851239669421,0.23862842699646183,1551.8595041322315,198.01739426058523,38.985950413223144,9.810311800898782,298.82,0.08366600265369548,308.62,0.08366600265117057,1554.0,109.25200226998139,36.120000000000005,6.571301241002386,64055.100000000006,1.0327868852459017,40.7,4.0,4717.3
122,L47301,L,298.9,308.7,1558,41.2,110,0,0,0,0,0,0,298.7967213114754,0.21815697821832916,308.9827868852459,0.23903823234119556,1551.9098360655737,197.1982265731851,39.00409836065574,9.771745384424102,298.82,0.08366600265369548,308.62,0.08366600265117057,1552.8,109.14760647856653,37.54,6.789182572298347,64189.600000000006,1.0327868852459017,44.7,-3.5,4758.5
123,L47302,L,299.0,308.8,1310,50.7,112,0,0,0,0,0,0,298.7983739837398,0.21803283699046233,308.9813008130081,0.2386263948326247,1549.9430894308944,197.5959738096579,39.099186991869914,9.788589006768847,298.86,0.11401754251004792,308.65999999999997,0.11401754250846032,1495.0,148.12663501207342,41.08,8.280821215314326,66417.0,1.0327759197324415,41.2,9.5,4809.2
124,L47303,L,298.9,308.7,1546,43.4,114,0,0,0,0,0,0,298.7991935483871,0.21733641366780707,308.97903225806454,0.23899321130217277,1549.9112903225807,196.7914174584689,39.13387096774194,9.756364502642288,298.88,0.10954451150113215,308.67999999999995,0.10954451149962371,1462.8,100.29805581365981,44.14,4.011608156338303,67096.4,1.0327868852459017,50.7,-7.300000000000004,4852.599999999999
125,L47304,L,298.9,308.7,1727,29.4,116,0,0,0,0,0,0,298.8,0.21664598743329144,308.97679999999997,0.2393324048264398,1551.328,196.63527626285097,39.056,9.755870027834522,298.91999999999996,0.04472135955005143,308.72,0.044721359547040526,1514.8,155.32449903347515,41.88,7.814537734248896,50773.799999999996,1.0327868852459017,43.4,-14.0,4881.999999999999
